point_id,gas,temperature_K,pressure_MPa,pressure_basis,salt,salt_molality,salt_composition,m_Na,m_Cl,m_K,m_Ca,m_Mg,m_SO4,source_id,reference,method,flags,water_mole_fraction_vapor,value_as_printed,unit_as_printed
C2H6_reamer1943_c2c4_016,C2H6,410.9278,68.20362572,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,reamer1943_c2c4,"Reamer, Olds, Sage & Lacey (1943)",analytical_sampling,,0.01268,0.012680,"mole fraction water in the dew-point ETHANE-rich GAS phase (Table I, printed header 'Mole Fraction Water X 10^3'; the extraction already applied the 10^-3, so this cell is an ABSOLUTE mole fraction and is NOT descaled again)"
C2H6_reamer1943_c2c4_017,C2H6,410.9278,61.95008112,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,reamer1943_c2c4,"Reamer, Olds, Sage & Lacey (1943)",analytical_sampling,,0.013196,0.013196,"mole fraction water in the dew-point ETHANE-rich GAS phase (Table I, printed header 'Mole Fraction Water X 10^3'; the extraction already applied the 10^-3, so this cell is an ABSOLUTE mole fraction and is NOT descaled again)"
C2H6_reamer1943_c2c4_018,C2H6,410.9278,56.01024797,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,reamer1943_c2c4,"Reamer, Olds, Sage & Lacey (1943)",analytical_sampling,,0.014404,0.014404,"mole fraction water in the dew-point ETHANE-rich GAS phase (Table I, printed header 'Mole Fraction Water X 10^3'; the extraction already applied the 10^-3, so this cell is an ABSOLUTE mole fraction and is NOT descaled again)"
C2H6_reamer1943_c2c4_019,C2H6,410.9278,49.2196018,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,reamer1943_c2c4,"Reamer, Olds, Sage & Lacey (1943)",analytical_sampling,,0.01499,0.014990,"mole fraction water in the dew-point ETHANE-rich GAS phase (Table I, printed header 'Mole Fraction Water X 10^3'; the extraction already applied the 10^-3, so this cell is an ABSOLUTE mole fraction and is NOT descaled again)"
C2H6_reamer1943_c2c4_020,C2H6,410.9278,42.03595448,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,reamer1943_c2c4,"Reamer, Olds, Sage & Lacey (1943)",analytical_sampling,,0.016006,0.016006,"mole fraction water in the dew-point ETHANE-rich GAS phase (Table I, printed header 'Mole Fraction Water X 10^3'; the extraction already applied the 10^-3, so this cell is an ABSOLUTE mole fraction and is NOT descaled again)"
C2H6_reamer1943_c2c4_021,C2H6,410.9278,34.79783858,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,reamer1943_c2c4,"Reamer, Olds, Sage & Lacey (1943)",analytical_sampling,,0.016235,0.016235,"mole fraction water in the dew-point ETHANE-rich GAS phase (Table I, printed header 'Mole Fraction Water X 10^3'; the extraction already applied the 10^-3, so this cell is an ABSOLUTE mole fraction and is NOT descaled again)"
C2H6_reamer1943_c2c4_022,C2H6,410.9278,21.0276299,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,reamer1943_c2c4,"Reamer, Olds, Sage & Lacey (1943)",analytical_sampling,,0.0218,0.021800,"mole fraction water in the dew-point ETHANE-rich GAS phase (Table I, printed header 'Mole Fraction Water X 10^3'; the extraction already applied the 10^-3, so this cell is an ABSOLUTE mole fraction and is NOT descaled again)"
C2H6_reamer1943_c2c4_023,C2H6,410.9278,7.12711031,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,reamer1943_c2c4,"Reamer, Olds, Sage & Lacey (1943)",analytical_sampling,,0.051982,0.051982,"mole fraction water in the dew-point ETHANE-rich GAS phase (Table I, printed header 'Mole Fraction Water X 10^3'; the extraction already applied the 10^-3, so this cell is an ABSOLUTE mole fraction and is NOT descaled again)"
C2H6_reamer1943_c2c4_024,C2H6,444.2611,68.2325837,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,reamer1943_c2c4,"Reamer, Olds, Sage & Lacey (1943)",analytical_sampling,,0.02796,0.027960,"mole fraction water in the dew-point ETHANE-rich GAS phase (Table I, printed header 'Mole Fraction Water X 10^3'; the extraction already applied the 10^-3, so this cell is an ABSOLUTE mole fraction and is NOT descaled again)"
C2H6_reamer1943_c2c4_025,C2H6,444.2611,62.07418675,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,reamer1943_c2c4,"Reamer, Olds, Sage & Lacey (1943)",analytical_sampling,,0.02963,0.029630,"mole fraction water in the dew-point ETHANE-rich GAS phase (Table I, printed header 'Mole Fraction Water X 10^3'; the extraction already applied the 10^-3, so this cell is an ABSOLUTE mole fraction and is NOT descaled again)"
C2H6_reamer1943_c2c4_026,C2H6,444.2611,35.14809223,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,reamer1943_c2c4,"Reamer, Olds, Sage & Lacey (1943)",analytical_sampling,,0.03917,0.039170,"mole fraction water in the dew-point ETHANE-rich GAS phase (Table I, printed header 'Mole Fraction Water X 10^3'; the extraction already applied the 10^-3, so this cell is an ABSOLUTE mole fraction and is NOT descaled again)"
C2H6_reamer1943_c2c4_027,C2H6,444.2611,27.90170263,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,reamer1943_c2c4,"Reamer, Olds, Sage & Lacey (1943)",analytical_sampling,,0.04362,0.043620,"mole fraction water in the dew-point ETHANE-rich GAS phase (Table I, printed header 'Mole Fraction Water X 10^3'; the extraction already applied the 10^-3, so this cell is an ABSOLUTE mole fraction and is NOT descaled again)"
C2H6_reamer1943_c2c4_028,C2H6,444.2611,20.67392886,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,reamer1943_c2c4,"Reamer, Olds, Sage & Lacey (1943)",analytical_sampling,,0.05281,0.052810,"mole fraction water in the dew-point ETHANE-rich GAS phase (Table I, printed header 'Mole Fraction Water X 10^3'; the extraction already applied the 10^-3, so this cell is an ABSOLUTE mole fraction and is NOT descaled again)"
C2H6_reamer1943_c2c4_029,C2H6,444.2611,7.92966003,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,reamer1943_c2c4,"Reamer, Olds, Sage & Lacey (1943)",analytical_sampling,,0.11576,0.115760,"mole fraction water in the dew-point ETHANE-rich GAS phase (Table I, printed header 'Mole Fraction Water X 10^3'; the extraction already applied the 10^-3, so this cell is an ABSOLUTE mole fraction and is NOT descaled again)"
C2H6_reamer1943_c2c4_030,C2H6,477.5944,34.10008917,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,reamer1943_c2c4,"Reamer, Olds, Sage & Lacey (1943)",analytical_sampling,,0.08184,0.081840,"mole fraction water in the dew-point ETHANE-rich GAS phase (Table I, printed header 'Mole Fraction Water X 10^3'; the extraction already applied the 10^-3, so this cell is an ABSOLUTE mole fraction and is NOT descaled again)"
C2H6_reamer1943_c2c4_031,C2H6,477.5944,27.50456462,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,reamer1943_c2c4,"Reamer, Olds, Sage & Lacey (1943)",analytical_sampling,,0.09373,0.093730,"mole fraction water in the dew-point ETHANE-rich GAS phase (Table I, printed header 'Mole Fraction Water X 10^3'; the extraction already applied the 10^-3, so this cell is an ABSOLUTE mole fraction and is NOT descaled again)"
C2H6_reamer1943_c2c4_032,C2H6,477.5944,67.86923001,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,reamer1943_c2c4,"Reamer, Olds, Sage & Lacey (1943)",analytical_sampling,,0.05626,0.056260,"mole fraction water in the dew-point ETHANE-rich GAS phase (Table I, printed header 'Mole Fraction Water X 10^3'; the extraction already applied the 10^-3, so this cell is an ABSOLUTE mole fraction and is NOT descaled again)"
C2H6_reamer1943_c2c4_033,C2H6,477.5944,62.34859808,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,reamer1943_c2c4,"Reamer, Olds, Sage & Lacey (1943)",analytical_sampling,,0.05985,0.059850,"mole fraction water in the dew-point ETHANE-rich GAS phase (Table I, printed header 'Mole Fraction Water X 10^3'; the extraction already applied the 10^-3, so this cell is an ABSOLUTE mole fraction and is NOT descaled again)"
C2H6_reamer1943_c2c4_034,C2H6,477.5944,55.01671348,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,reamer1943_c2c4,"Reamer, Olds, Sage & Lacey (1943)",analytical_sampling,,0.06426,0.064260,"mole fraction water in the dew-point ETHANE-rich GAS phase (Table I, printed header 'Mole Fraction Water X 10^3'; the extraction already applied the 10^-3, so this cell is an ABSOLUTE mole fraction and is NOT descaled again)"
C2H6_reamer1943_c2c4_035,C2H6,477.5944,47.26769609,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,reamer1943_c2c4,"Reamer, Olds, Sage & Lacey (1943)",analytical_sampling,,0.06911,0.069110,"mole fraction water in the dew-point ETHANE-rich GAS phase (Table I, printed header 'Mole Fraction Water X 10^3'; the extraction already applied the 10^-3, so this cell is an ABSOLUTE mole fraction and is NOT descaled again)"
C2H6_reamer1943_c2c4_036,C2H6,477.5944,41.24512585,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,reamer1943_c2c4,"Reamer, Olds, Sage & Lacey (1943)",analytical_sampling,,0.07448,0.074480,"mole fraction water in the dew-point ETHANE-rich GAS phase (Table I, printed header 'Mole Fraction Water X 10^3'; the extraction already applied the 10^-3, so this cell is an ABSOLUTE mole fraction and is NOT descaled again)"
C2H6_reamer1943_c2c4_037,C2H6,510.9278,66.55302089,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,reamer1943_c2c4,"Reamer, Olds, Sage & Lacey (1943)",analytical_sampling,,0.11079,0.110790,"mole fraction water in the dew-point ETHANE-rich GAS phase (Table I, printed header 'Mole Fraction Water X 10^3'; the extraction already applied the 10^-3, so this cell is an ABSOLUTE mole fraction and is NOT descaled again)"
C2H6_reamer1943_c2c4_038,C2H6,510.9278,58.63163458,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,reamer1943_c2c4,"Reamer, Olds, Sage & Lacey (1943)",analytical_sampling,,0.11771,0.117710,"mole fraction water in the dew-point ETHANE-rich GAS phase (Table I, printed header 'Mole Fraction Water X 10^3'; the extraction already applied the 10^-3, so this cell is an ABSOLUTE mole fraction and is NOT descaled again)"
C2H6_reamer1943_c2c4_039,C2H6,510.9278,48.31018335,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,reamer1943_c2c4,"Reamer, Olds, Sage & Lacey (1943)",analytical_sampling,,0.13181,0.131810,"mole fraction water in the dew-point ETHANE-rich GAS phase (Table I, printed header 'Mole Fraction Water X 10^3'; the extraction already applied the 10^-3, so this cell is an ABSOLUTE mole fraction and is NOT descaled again)"
C2H6_reamer1943_c2c4_040,C2H6,510.9278,37.94046882,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,reamer1943_c2c4,"Reamer, Olds, Sage & Lacey (1943)",analytical_sampling,,0.14871,0.148710,"mole fraction water in the dew-point ETHANE-rich GAS phase (Table I, printed header 'Mole Fraction Water X 10^3'; the extraction already applied the 10^-3, so this cell is an ABSOLUTE mole fraction and is NOT descaled again)"
C2H6_reamer1943_c2c4_041,C2H6,510.9278,27.46595399,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,reamer1943_c2c4,"Reamer, Olds, Sage & Lacey (1943)",analytical_sampling,,0.17995,0.179950,"mole fraction water in the dew-point ETHANE-rich GAS phase (Table I, printed header 'Mole Fraction Water X 10^3'; the extraction already applied the 10^-3, so this cell is an ABSOLUTE mole fraction and is NOT descaled again)"
C2H6_song2004_c2c4_001,C2H6,269.95,3.4473785,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,song2004_c2c4,"Song, Yarrison & Chapman (2004)",analytical_sampling,,,8.458,"water content, lbm/MMSCF (a=Song&Kobayashi; b(this work)=8.196; calc=8.389)"
C2H6_song2004_c2c4_002,C2H6,254.05,3.4473785,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,song2004_c2c4,"Song, Yarrison & Chapman (2004)",analytical_sampling,,,2.090,"water content, lbm/MMSCF (a=Song&Kobayashi; b(this work)=2.012; calc=2.040)"
C2H6_song2004_c2c4_003,C2H6,249.95,3.4473785,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,song2004_c2c4,"Song, Yarrison & Chapman (2004)",analytical_sampling,printed_defect;suspect_value,,1.528,"water content, lbm/MMSCF (a=Song&Kobayashi; b(this work)=; calc=1.502)"
C2H6_song2004_c2c4_004,C2H6,239.95,3.4473785,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,song2004_c2c4,"Song, Yarrison & Chapman (2004)",analytical_sampling,printed_defect;suspect_value,,0.584,"water content, lbm/MMSCF (a=Song&Kobayashi; b(this work)=0.556; calc=0.566)"
C2H6_song2004_c2c4_005,C2H6,239.65,3.4473785,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,song2004_c2c4,"Song, Yarrison & Chapman (2004)",analytical_sampling,printed_defect;suspect_value,,0.590,"water content, lbm/MMSCF (a=Song&Kobayashi; b(this work)=; calc=0.560)"
C2H6_song2004_c2c4_006,C2H6,260.15,6.894757,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,song2004_c2c4,"Song, Yarrison & Chapman (2004)",analytical_sampling,,,1.879,"water content, lbm/MMSCF (a=Song&Kobayashi; b(this work)=1.975; calc=2.019)"
C2H6_song2004_c2c4_007,C2H6,254.05,6.894757,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,song2004_c2c4,"Song, Yarrison & Chapman (2004)",analytical_sampling,,,1.080,"water content, lbm/MMSCF (a=Song&Kobayashi; b(this work)=0.983; calc=1.200)"
C2H6_song2004_c2c4_008,C2H6,281.15,3.4473785,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,song2004_c2c4,"Song, Yarrison & Chapman (2004)",analytical_sampling,,,6.450,"water content, lbm/MMSCF (a=Song&Kobayashi; b(this work)=; calc=)"
C2H6_song2004_c2c4_009,C2H6,276.15,3.4473785,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,song2004_c2c4,"Song, Yarrison & Chapman (2004)",analytical_sampling,,,4.280,"water content, lbm/MMSCF (a=Song&Kobayashi; b(this work)=; calc=)"
C2H6_song2004_c2c4_010,C2H6,271.15,3.4473785,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,song2004_c2c4,"Song, Yarrison & Chapman (2004)",analytical_sampling,,,2.650,"water content, lbm/MMSCF (a=Song&Kobayashi; b(this work)=; calc=)"
C2H6_song2004_c2c4_011,C2H6,270.95,3.4473785,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,song2004_c2c4,"Song, Yarrison & Chapman (2004)",analytical_sampling,,,2.680,"water content, lbm/MMSCF (a=Song&Kobayashi; b(this work)=2.723; calc=)"
C2H6_song2004_c2c4_012,C2H6,255.25,3.4473785,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,song2004_c2c4,"Song, Yarrison & Chapman (2004)",analytical_sampling,,,0.736,"water content, lbm/MMSCF (a=Song&Kobayashi; b(this work)=0.754; calc=)"
C2H6_song2004_c2c4_013,C2H6,240.35,3.4473785,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,song2004_c2c4,"Song, Yarrison & Chapman (2004)",analytical_sampling,printed_defect;suspect_value,,0.182,"water content, lbm/MMSCF (a=Song&Kobayashi; b(this work)=0.181; calc=)"
C2H6_song2004_c2c4_014,C2H6,240.05,3.4473785,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,song2004_c2c4,"Song, Yarrison & Chapman (2004)",analytical_sampling,printed_defect;suspect_value,,0.190,"water content, lbm/MMSCF (a=Song&Kobayashi; b(this work)=; calc=)"
C2H6_songkobayashi1994_c2c4_001,C2H6,276.15,2.48211252,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,songkobayashi1994_c2c4,Song & Kobayashi (1987),analytical_sampling,,0.000344,0.344 (x10^3),"Yw (mole fraction water) as printed, system ethane-water"
C2H6_songkobayashi1994_c2c4_002,C2H6,279.95,2.48211252,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,songkobayashi1994_c2c4,Song & Kobayashi (1987),analytical_sampling,,0.000451,0.451 (x10^3),"Yw (mole fraction water) as printed, system ethane-water"
C2H6_songkobayashi1994_c2c4_003,C2H6,283.65,2.48211252,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,songkobayashi1994_c2c4,Song & Kobayashi (1987),analytical_sampling,,0.000564,0.564 (x10^3),"Yw (mole fraction water) as printed, system ethane-water"
C2H6_songkobayashi1994_c2c4_004,C2H6,240.0944,3.4473785,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,songkobayashi1994_c2c4,Song & Kobayashi (1987),analytical_sampling,printed_defect;suspect_value,4e-06,0.004 (x10^3),"Yw (mole fraction water) as printed, system ethane-water"
C2H6_songkobayashi1994_c2c4_005,C2H6,260.0778,3.4473785,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,songkobayashi1994_c2c4,Song & Kobayashi (1987),analytical_sampling,,2.4e-05,0.024 (x10^3),"Yw (mole fraction water) as printed, system ethane-water"
C2H6_songkobayashi1994_c2c4_006,C2H6,271.15,3.4473785,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,songkobayashi1994_c2c4,Song & Kobayashi (1987),analytical_sampling,,5.5e-05,0.055 (x10^3),"Yw (mole fraction water) as printed, system ethane-water"
C2H6_songkobayashi1994_c2c4_007,C2H6,276.15,3.4473785,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,songkobayashi1994_c2c4,Song & Kobayashi (1987),analytical_sampling,,9e-05,0.090 (x10^3),"Yw (mole fraction water) as printed, system ethane-water"
C2H6_songkobayashi1994_c2c4_008,C2H6,281.15,3.4473785,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,songkobayashi1994_c2c4,Song & Kobayashi (1987),analytical_sampling,,0.000135,0.135 (x10^3),"Yw (mole fraction water) as printed, system ethane-water"
C2H6_songkobayashi1994_c2c4_009,C2H6,288.7056,3.41979947,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,songkobayashi1994_c2c4,Song & Kobayashi (1987),analytical_sampling,,0.000525,0.525 (x10^3),"Yw (mole fraction water) as printed, system ethane-water"
C2H6_songkobayashi1994_c2c4_010,C2H6,288.7056,3.41979947,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,songkobayashi1994_c2c4,Song & Kobayashi (1987),analytical_sampling,,0.000223,0.223 (x10^3),"Yw (mole fraction water) as printed, system ethane-water"
C2H6_songkobayashi1994_c2c4_011,C2H6,294.4833,3.87485343,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,songkobayashi1994_c2c4,Song & Kobayashi (1987),analytical_sampling,,0.00065,0.650 (x10^3),"Yw (mole fraction water) as printed, system ethane-water"
C2H6_songkobayashi1994_c2c4_012,C2H6,294.4833,3.87485343,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,songkobayashi1994_c2c4,Song & Kobayashi (1987),analytical_sampling,,0.000295,0.295 (x10^3),"Yw (mole fraction water) as printed, system ethane-water"
C2H6_songkobayashi1994_c2c4_013,C2H6,299.8167,4.34369691,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,songkobayashi1994_c2c4,Song & Kobayashi (1987),analytical_sampling,,0.000716,0.716 (x10^3),"Yw (mole fraction water) as printed, system ethane-water"
C2H6_songkobayashi1994_c2c4_014,C2H6,299.8167,4.34369691,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,songkobayashi1994_c2c4,Song & Kobayashi (1987),analytical_sampling,,0.000375,0.375 (x10^3),"Yw (mole fraction water) as printed, system ethane-water"
C2H6_songkobayashi1994_c2c4_015,C2H6,303.7056,4.71256641,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,songkobayashi1994_c2c4,Song & Kobayashi (1987),analytical_sampling,,0.000736,0.736 (x10^3),"Yw (mole fraction water) as printed, system ethane-water"
C2H6_songkobayashi1994_c2c4_016,C2H6,303.7056,4.71256641,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,songkobayashi1994_c2c4,Song & Kobayashi (1987),analytical_sampling,,0.000477,0.477 (x10^3),"Yw (mole fraction water) as printed, system ethane-water"
C2H6_songkobayashi1994_c2c4_017,C2H6,304.8167,4.823572,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,songkobayashi1994_c2c4,Song & Kobayashi (1987),analytical_sampling,,0.0005,0.500 (x10^3),"Yw (mole fraction water) as printed, system ethane-water"
C3H8_alassi2022_c2c4_001,C3H8,283.15,8.274,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,alassi2022_c2c4,"Alassi, Burgass & Chapoy (2022)",electrochemical,,0.0001745,174.5,"water content, ppmV in liquid propane (QCM)"
C3H8_alassi2022_c2c4_002,C3H8,288.15,8.274,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,alassi2022_c2c4,"Alassi, Burgass & Chapoy (2022)",electrochemical,,0.0002384,238.4,"water content, ppmV in liquid propane (QCM)"
