point_id,gas,temperature_K,pressure_MPa,pressure_basis,salt,salt_molality,salt_composition,m_Na,m_Cl,m_K,m_Ca,m_Mg,m_SO4,source_id,reference,method,flags,solubility_mole_fraction,solubility_mol_per_kgw,value_as_printed,unit_as_printed
CO2_perezsalado2007_co2_115,CO2,313.9,5.484,total,mixed,1.7125,K2CO3,,,,,,,perezsalado2007_co2,Perez-Salado Kamps (2007),other,,0.0403875,2.3362,2.3362,"Molality, mol/kg"
CO2_perezsalado2007_co2_116,CO2,353,1.667,total,mixed,1.7125,K2CO3,,,,,,,perezsalado2007_co2,Perez-Salado Kamps (2007),other,,0.0318753,1.8276,1.8276,"Molality, mol/kg"
CO2_perezsalado2007_co2_117,CO2,353,6.672,total,mixed,1.7125,K2CO3,,,,,,,perezsalado2007_co2,Perez-Salado Kamps (2007),other,,0.0373704,2.1549,2.1549,"Molality, mol/kg"
CO2_perezsalado2007_co2_118,CO2,353.05,0.7683,total,mixed,1.7125,K2CO3,,,,,,,perezsalado2007_co2,Perez-Salado Kamps (2007),other,,0.0301109,1.7233,1.7233,"Molality, mol/kg"
CO2_perezsalado2007_co2_119,CO2,353.05,1.831,total,mixed,1.7125,K2CO3,,,,,,,perezsalado2007_co2,Perez-Salado Kamps (2007),other,,0.0320694,1.8391,1.8391,"Molality, mol/kg"
CO2_perezsalado2007_co2_120,CO2,353.05,2.564,total,mixed,1.7125,K2CO3,,,,,,,perezsalado2007_co2,Perez-Salado Kamps (2007),other,,0.0332309,1.908,1.908,"Molality, mol/kg"
CO2_perezsalado2007_co2_121,CO2,353.05,4.642,total,mixed,1.7125,K2CO3,,,,,,,perezsalado2007_co2,Perez-Salado Kamps (2007),other,,0.0351802,2.024,2.024,"Molality, mol/kg"
CO2_perezsalado2007_co2_122,CO2,353.1,0.49,total,mixed,0.4292,K2CO3,,,,,,,perezsalado2007_co2,Perez-Salado Kamps (2007),other,,0.00828449,0.4637,0.4637,"Molality, mol/kg"
CO2_perezsalado2007_co2_123,CO2,353.1,0.9141,total,mixed,0.4292,K2CO3,,,,,,,perezsalado2007_co2,Perez-Salado Kamps (2007),other,,0.00933936,0.5233,0.5233,"Molality, mol/kg"
CO2_perezsalado2007_co2_124,CO2,353.1,2.227,total,mixed,0.4292,K2CO3,,,,,,,perezsalado2007_co2,Perez-Salado Kamps (2007),other,,0.0115234,0.6471,0.6471,"Molality, mol/kg"
CO2_perezsalado2007_co2_125,CO2,353.1,4.936,total,mixed,0.4292,K2CO3,,,,,,,perezsalado2007_co2,Perez-Salado Kamps (2007),other,,0.015826,0.8926,0.8926,"Molality, mol/kg"
CO2_perezsalado2007_co2_126,CO2,353.1,5.091,total,mixed,0.4292,K2CO3,,,,,,,perezsalado2007_co2,Perez-Salado Kamps (2007),other,,0.0160824,0.9073,0.9073,"Molality, mol/kg"
CO2_perezsalado2007_co2_127,CO2,353.1,7.091,total,mixed,0.4292,K2CO3,,,,,,,perezsalado2007_co2,Perez-Salado Kamps (2007),other,,0.0183809,1.0394,1.0394,"Molality, mol/kg"
CO2_perezsalado2007_co2_128,CO2,353.1,8.193,total,mixed,0.4292,K2CO3,,,,,,,perezsalado2007_co2,Perez-Salado Kamps (2007),other,,0.0195807,1.1086,1.1086,"Molality, mol/kg"
CO2_perezsalado2007_co2_129,CO2,354.15,2.256,total,mixed,0.4292,K2CO3,,,,,,,perezsalado2007_co2,Perez-Salado Kamps (2007),other,,0.0115251,0.6472,0.6472,"Molality, mol/kg"
CO2_perezsalado2007_co2_130,CO2,393,0.2672,total,mixed,1.7125,K2CO3,,,,,,,perezsalado2007_co2,Perez-Salado Kamps (2007),other,,0.0206134,1.1683,1.1683,"Molality, mol/kg"
CO2_perezsalado2007_co2_131,CO2,393,4.174,total,mixed,1.7125,K2CO3,,,,,,,perezsalado2007_co2,Perez-Salado Kamps (2007),other,,0.0331366,1.9024,1.9024,"Molality, mol/kg"
CO2_perezsalado2007_co2_132,CO2,393,6.376,total,mixed,1.7125,K2CO3,,,,,,,perezsalado2007_co2,Perez-Salado Kamps (2007),other,,0.0351215,2.0205,2.0205,"Molality, mol/kg"
CO2_perezsalado2007_co2_133,CO2,393.05,0.6854,total,mixed,1.7125,K2CO3,,,,,,,perezsalado2007_co2,Perez-Salado Kamps (2007),other,,0.0279778,1.5977,1.5977,"Molality, mol/kg"
CO2_perezsalado2007_co2_134,CO2,393.05,1.463,total,mixed,1.7125,K2CO3,,,,,,,perezsalado2007_co2,Perez-Salado Kamps (2007),other,,0.0299669,1.7148,1.7148,"Molality, mol/kg"
CO2_perezsalado2007_co2_135,CO2,393.05,1.317,total,mixed,1.7125,K2CO3,,,,,,,perezsalado2007_co2,Perez-Salado Kamps (2007),other,,0.030011,1.7174,1.7174,"Molality, mol/kg"
CO2_perezsalado2007_co2_136,CO2,393.15,0.2702,total,mixed,0.4272,K2CO3,,,,,,,perezsalado2007_co2,Perez-Salado Kamps (2007),other,,0.00653263,0.365,0.365,"Molality, mol/kg"
CO2_perezsalado2007_co2_137,CO2,393.15,4.258,total,mixed,0.4272,K2CO3,,,,,,,perezsalado2007_co2,Perez-Salado Kamps (2007),other,,0.0130085,0.7316,0.7316,"Molality, mol/kg"
CO2_perezsalado2007_co2_138,CO2,393.2,0.4898,total,mixed,0.4272,K2CO3,,,,,,,perezsalado2007_co2,Perez-Salado Kamps (2007),other,,0.00769413,0.4304,0.4304,"Molality, mol/kg"
CO2_perezsalado2007_co2_139,CO2,393.2,0.87,total,mixed,0.4272,K2CO3,,,,,,,perezsalado2007_co2,Perez-Salado Kamps (2007),other,,0.0084209,0.4714,0.4714,"Molality, mol/kg"
CO2_perezsalado2007_co2_140,CO2,393.2,1.272,total,mixed,0.4272,K2CO3,,,,,,,perezsalado2007_co2,Perez-Salado Kamps (2007),other,,0.00895555,0.5016,0.5016,"Molality, mol/kg"
CO2_perezsalado2007_co2_141,CO2,393.2,2.622,total,mixed,0.4272,K2CO3,,,,,,,perezsalado2007_co2,Perez-Salado Kamps (2007),other,,0.0108276,0.6076,0.6076,"Molality, mol/kg"
CO2_perezsalado2007_co2_142,CO2,393.2,4.941,total,mixed,0.4272,K2CO3,,,,,,,perezsalado2007_co2,Perez-Salado Kamps (2007),other,,0.0138485,0.7795,0.7795,"Molality, mol/kg"
CO2_perezsalado2007_co2_143,CO2,393.2,9.237,total,mixed,0.4272,K2CO3,,,,,,,perezsalado2007_co2,Perez-Salado Kamps (2007),other,,0.0184556,1.0437,1.0437,"Molality, mol/kg"
CO2_pokki2018_co2_001,CO2,299.1,0.88,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,pokki2018_co2,Pokki et al. (2018),chromatography,,0.0055,0.306984,0.0055,Mole fraction
CO2_pokki2018_co2_002,CO2,299.3,1.87,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,pokki2018_co2,Pokki et al. (2018),chromatography,,0.0104,0.583354,0.0104,Mole fraction
CO2_pokki2018_co2_003,CO2,299.2,2.76,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,pokki2018_co2,Pokki et al. (2018),chromatography,,0.0146,0.82243,0.0146,Mole fraction
CO2_pokki2018_co2_004,CO2,298.7,4.33,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,pokki2018_co2,Pokki et al. (2018),chromatography,,0.0212,1.20227,0.0212,Mole fraction
CO2_pokki2018_co2_005,CO2,298.9,4.51,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,pokki2018_co2,Pokki et al. (2018),chromatography,,0.0217,1.23125,0.0217,Mole fraction
CO2_portierandrochelle2005_co2_001,CO2,323.15,8,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,portierandrochelle2005_co2,Portier & Rochelle (2005),unstated,,0.01601,0.903148,1.601,"x_CO2 x10^2 (Shabani DB, scale-verified)"
CO2_portierandrochelle2005_co2_002,CO2,323.15,8,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,portierandrochelle2005_co2,Portier & Rochelle (2005),unstated,,0.01658,0.935845,1.658,"x_CO2 x10^2 (Shabani DB, scale-verified)"
CO2_portierandrochelle2005_co2_003,CO2,323.15,10,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,portierandrochelle2005_co2,Portier & Rochelle (2005),unstated,,0.01693,0.955941,1.693,"x_CO2 x10^2 (Shabani DB, scale-verified)"
CO2_portierandrochelle2005_co2_004,CO2,323.15,12,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,portierandrochelle2005_co2,Portier & Rochelle (2005),unstated,,0.01952,1.10509,1.952,"x_CO2 x10^2 (Shabani DB, scale-verified)"
CO2_portierandrochelle2005_co2_005,CO2,323.15,12,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,portierandrochelle2005_co2,Portier & Rochelle (2005),unstated,,0.01917,1.08489,1.917,"x_CO2 x10^2 (Shabani DB, scale-verified)"
CO2_portierandrochelle2005_co2_006,CO2,353.15,10,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,portierandrochelle2005_co2,Portier & Rochelle (2005),unstated,,0.01323,0.744222,1.323,"x_CO2 x10^2 (Shabani DB, scale-verified)"
CO2_portierandrochelle2005_co2_007,CO2,353.15,10,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,portierandrochelle2005_co2,Portier & Rochelle (2005),unstated,,0.01445,0.813856,1.445,"x_CO2 x10^2 (Shabani DB, scale-verified)"
CO2_postigokatz1987_co2_001,CO2,288.15,0.1013,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postigokatz1987_co2,Postigo & Katz (1987),manometric_volumetric,,0.000819,0.0454986,1.075,Ostwald coefficient L [cm3/cm3]
CO2_postigokatz1987_co2_002,CO2,293.15,0.1013,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postigokatz1987_co2,Postigo & Katz (1987),manometric_volumetric,,0.000707,0.0392722,0.943,Ostwald coefficient L [cm3/cm3]
CO2_postigokatz1987_co2_003,CO2,298.15,0.1013,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postigokatz1987_co2,Postigo & Katz (1987),manometric_volumetric,,0.000612,0.0339919,0.829,Ostwald coefficient L [cm3/cm3]
CO2_postigokatz1987_co2_004,CO2,303.15,0.1013,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postigokatz1987_co2,Postigo & Katz (1987),manometric_volumetric,,0.000537,0.029824,0.738,Ostwald coefficient L [cm3/cm3]
CO2_postigokatz1987_co2_005,CO2,308.15,0.1013,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postigokatz1987_co2,Postigo & Katz (1987),manometric_volumetric,,0.000479,0.0266013,0.668,Ostwald coefficient L [cm3/cm3]
CO2_poulain2019_co2_001,CO2,323,1.01,total,mixed,1.4,"NaCl+CaCl2 (per-ion mol/kg water: Na 1.2, Cl 1.6, Ca 0.2)",1.200000,1.600000,0.000000,0.200000,0.000000,0.000000,poulain2019_co2,Poulain et al. (2019),analytical_sampling,,0.00241182,0.1342,0.1342,mol/kgw
CO2_poulain2019_co2_002,CO2,323,2.01,total,mixed,1.4,"NaCl+CaCl2 (per-ion mol/kg water: Na 1.2, Cl 1.6, Ca 0.2)",1.200000,1.600000,0.000000,0.200000,0.000000,0.000000,poulain2019_co2,Poulain et al. (2019),analytical_sampling,,0.00460859,0.257,0.2570,mol/kgw
CO2_poulain2019_co2_003,CO2,323,3.03,total,mixed,1.4,"NaCl+CaCl2 (per-ion mol/kg water: Na 1.2, Cl 1.6, Ca 0.2)",1.200000,1.600000,0.000000,0.200000,0.000000,0.000000,poulain2019_co2,Poulain et al. (2019),analytical_sampling,,0.00675128,0.3773,0.3773,mol/kgw
CO2_poulain2019_co2_004,CO2,323,4.02,total,mixed,1.4,"NaCl+CaCl2 (per-ion mol/kg water: Na 1.2, Cl 1.6, Ca 0.2)",1.200000,1.600000,0.000000,0.200000,0.000000,0.000000,poulain2019_co2,Poulain et al. (2019),analytical_sampling,,0.0087591,0.4905,0.4905,mol/kgw
CO2_poulain2019_co2_005,CO2,323,4.98,total,mixed,1.4,"NaCl+CaCl2 (per-ion mol/kg water: Na 1.2, Cl 1.6, Ca 0.2)",1.200000,1.600000,0.000000,0.200000,0.000000,0.000000,poulain2019_co2,Poulain et al. (2019),analytical_sampling,,0.0103108,0.5783,0.5783,mol/kgw
CO2_poulain2019_co2_006,CO2,323,9.92,total,mixed,1.4,"NaCl+CaCl2 (per-ion mol/kg water: Na 1.2, Cl 1.6, Ca 0.2)",1.200000,1.600000,0.000000,0.200000,0.000000,0.000000,poulain2019_co2,Poulain et al. (2019),analytical_sampling,,0.0156061,0.88,0.8800,mol/kgw
CO2_poulain2019_co2_007,CO2,323,15.03,total,mixed,1.4,"NaCl+CaCl2 (per-ion mol/kg water: Na 1.2, Cl 1.6, Ca 0.2)",1.200000,1.600000,0.000000,0.200000,0.000000,0.000000,poulain2019_co2,Poulain et al. (2019),analytical_sampling,,0.016985,0.9591,0.9591,mol/kgw
CO2_poulain2019_co2_008,CO2,323,19.93,total,mixed,1.4,"NaCl+CaCl2 (per-ion mol/kg water: Na 1.2, Cl 1.6, Ca 0.2)",1.200000,1.600000,0.000000,0.200000,0.000000,0.000000,poulain2019_co2,Poulain et al. (2019),analytical_sampling,,0.0178025,1.0061,1.0061,mol/kgw
CO2_poulain2019_co2_009,CO2,373,1.05,total,mixed,1.4,"NaCl+CaCl2 (per-ion mol/kg water: Na 1.2, Cl 1.6, Ca 0.2)",1.200000,1.600000,0.000000,0.200000,0.000000,0.000000,poulain2019_co2,Poulain et al. (2019),analytical_sampling,,0.00133136,0.074,0.0740,mol/kgw
CO2_poulain2019_co2_010,CO2,373,2.01,total,mixed,1.4,"NaCl+CaCl2 (per-ion mol/kg water: Na 1.2, Cl 1.6, Ca 0.2)",1.200000,1.600000,0.000000,0.200000,0.000000,0.000000,poulain2019_co2,Poulain et al. (2019),analytical_sampling,,0.00255165,0.142,0.1420,mol/kgw
CO2_poulain2019_co2_011,CO2,373,3.02,total,mixed,1.4,"NaCl+CaCl2 (per-ion mol/kg water: Na 1.2, Cl 1.6, Ca 0.2)",1.200000,1.600000,0.000000,0.200000,0.000000,0.000000,poulain2019_co2,Poulain et al. (2019),analytical_sampling,,0.00389767,0.2172,0.2172,mol/kgw
CO2_poulain2019_co2_012,CO2,373,4.02,total,mixed,1.4,"NaCl+CaCl2 (per-ion mol/kg water: Na 1.2, Cl 1.6, Ca 0.2)",1.200000,1.600000,0.000000,0.200000,0.000000,0.000000,poulain2019_co2,Poulain et al. (2019),analytical_sampling,,0.00502075,0.2801,0.2801,mol/kgw
CO2_poulain2019_co2_013,CO2,373,5.09,total,mixed,1.4,"NaCl+CaCl2 (per-ion mol/kg water: Na 1.2, Cl 1.6, Ca 0.2)",1.200000,1.600000,0.000000,0.200000,0.000000,0.000000,poulain2019_co2,Poulain et al. (2019),analytical_sampling,,0.00635301,0.3549,0.3549,mol/kgw
CO2_poulain2019_co2_014,CO2,373,10.04,total,mixed,1.4,"NaCl+CaCl2 (per-ion mol/kg water: Na 1.2, Cl 1.6, Ca 0.2)",1.200000,1.600000,0.000000,0.200000,0.000000,0.000000,poulain2019_co2,Poulain et al. (2019),analytical_sampling,,0.0111888,0.6281,0.6281,mol/kgw
CO2_poulain2019_co2_015,CO2,373,15.1,total,mixed,1.4,"NaCl+CaCl2 (per-ion mol/kg water: Na 1.2, Cl 1.6, Ca 0.2)",1.200000,1.600000,0.000000,0.200000,0.000000,0.000000,poulain2019_co2,Poulain et al. (2019),analytical_sampling,,0.0142477,0.8023,0.8023,mol/kgw
CO2_poulain2019_co2_016,CO2,373,19.91,total,mixed,1.4,"NaCl+CaCl2 (per-ion mol/kg water: Na 1.2, Cl 1.6, Ca 0.2)",1.200000,1.600000,0.000000,0.200000,0.000000,0.000000,poulain2019_co2,Poulain et al. (2019),analytical_sampling,,0.0154489,0.871,0.8710,mol/kgw
CO2_poulain2019_co2_017,CO2,423,1.04,total,mixed,1.4,"NaCl+CaCl2 (per-ion mol/kg water: Na 1.2, Cl 1.6, Ca 0.2)",1.200000,1.600000,0.000000,0.200000,0.000000,0.000000,poulain2019_co2,Poulain et al. (2019),analytical_sampling,,0.000666122,0.037,0.0370,mol/kgw
CO2_poulain2019_co2_018,CO2,423,1.94,total,mixed,1.4,"NaCl+CaCl2 (per-ion mol/kg water: Na 1.2, Cl 1.6, Ca 0.2)",1.200000,1.600000,0.000000,0.200000,0.000000,0.000000,poulain2019_co2,Poulain et al. (2019),analytical_sampling,,0.00166364,0.0925,0.0925,mol/kgw
CO2_poulain2019_co2_019,CO2,423,3.04,total,mixed,1.4,"NaCl+CaCl2 (per-ion mol/kg water: Na 1.2, Cl 1.6, Ca 0.2)",1.200000,1.600000,0.000000,0.200000,0.000000,0.000000,poulain2019_co2,Poulain et al. (2019),analytical_sampling,,0.00281326,0.1566,0.1566,mol/kgw
CO2_poulain2019_co2_020,CO2,423,4.09,total,mixed,1.4,"NaCl+CaCl2 (per-ion mol/kg water: Na 1.2, Cl 1.6, Ca 0.2)",1.200000,1.600000,0.000000,0.200000,0.000000,0.000000,poulain2019_co2,Poulain et al. (2019),analytical_sampling,,0.00410319,0.2287,0.2287,mol/kgw
CO2_poulain2019_co2_021,CO2,423,5.09,total,mixed,1.4,"NaCl+CaCl2 (per-ion mol/kg water: Na 1.2, Cl 1.6, Ca 0.2)",1.200000,1.600000,0.000000,0.200000,0.000000,0.000000,poulain2019_co2,Poulain et al. (2019),analytical_sampling,,0.00505464,0.282,0.2820,mol/kgw
CO2_poulain2019_co2_022,CO2,423,10.08,total,mixed,1.4,"NaCl+CaCl2 (per-ion mol/kg water: Na 1.2, Cl 1.6, Ca 0.2)",1.200000,1.600000,0.000000,0.200000,0.000000,0.000000,poulain2019_co2,Poulain et al. (2019),analytical_sampling,,0.00936942,0.525,0.5250,mol/kgw
CO2_poulain2019_co2_023,CO2,423,15.12,total,mixed,1.4,"NaCl+CaCl2 (per-ion mol/kg water: Na 1.2, Cl 1.6, Ca 0.2)",1.200000,1.600000,0.000000,0.200000,0.000000,0.000000,poulain2019_co2,Poulain et al. (2019),analytical_sampling,,0.012819,0.7208,0.7208,mol/kgw
CO2_poulain2019_co2_024,CO2,423,19.91,total,mixed,1.4,"NaCl+CaCl2 (per-ion mol/kg water: Na 1.2, Cl 1.6, Ca 0.2)",1.200000,1.600000,0.000000,0.200000,0.000000,0.000000,poulain2019_co2,Poulain et al. (2019),analytical_sampling,,0.015421,0.8694,0.8694,mol/kgw
CO2_poulain2019_co2_025,CO2,323,1,total,mixed,1.5,"NaCl+CaCl2+KCl (per-ion mol/kg water: Na 1.2, Cl 1.7, K 0.1, Ca 0.2)",1.200000,1.700000,0.100000,0.200000,0.000000,0.000000,poulain2019_co2,Poulain et al. (2019),analytical_sampling,,0.00234548,0.1305,0.1305,mol/kgw
CO2_poulain2019_co2_026,CO2,323,2.01,total,mixed,1.5,"NaCl+CaCl2+KCl (per-ion mol/kg water: Na 1.2, Cl 1.7, K 0.1, Ca 0.2)",1.200000,1.700000,0.100000,0.200000,0.000000,0.000000,poulain2019_co2,Poulain et al. (2019),analytical_sampling,,0.00478171,0.2667,0.2667,mol/kgw
CO2_poulain2019_co2_027,CO2,323,3.01,total,mixed,1.5,"NaCl+CaCl2+KCl (per-ion mol/kg water: Na 1.2, Cl 1.7, K 0.1, Ca 0.2)",1.200000,1.700000,0.100000,0.200000,0.000000,0.000000,poulain2019_co2,Poulain et al. (2019),analytical_sampling,,0.00672462,0.3758,0.3758,mol/kgw
CO2_poulain2019_co2_028,CO2,323,3.99,total,mixed,1.5,"NaCl+CaCl2+KCl (per-ion mol/kg water: Na 1.2, Cl 1.7, K 0.1, Ca 0.2)",1.200000,1.700000,0.100000,0.200000,0.000000,0.000000,poulain2019_co2,Poulain et al. (2019),analytical_sampling,,0.00893255,0.5003,0.5003,mol/kgw
CO2_poulain2019_co2_029,CO2,323,5,total,mixed,1.5,"NaCl+CaCl2+KCl (per-ion mol/kg water: Na 1.2, Cl 1.7, K 0.1, Ca 0.2)",1.200000,1.700000,0.100000,0.200000,0.000000,0.000000,poulain2019_co2,Poulain et al. (2019),analytical_sampling,,0.0104555,0.5865,0.5865,mol/kgw
CO2_poulain2019_co2_030,CO2,323,10.02,total,mixed,1.5,"NaCl+CaCl2+KCl (per-ion mol/kg water: Na 1.2, Cl 1.7, K 0.1, Ca 0.2)",1.200000,1.700000,0.100000,0.200000,0.000000,0.000000,poulain2019_co2,Poulain et al. (2019),analytical_sampling,,0.0153092,0.863,0.8630,mol/kgw
CO2_poulain2019_co2_031,CO2,323,15.03,total,mixed,1.5,"NaCl+CaCl2+KCl (per-ion mol/kg water: Na 1.2, Cl 1.7, K 0.1, Ca 0.2)",1.200000,1.700000,0.100000,0.200000,0.000000,0.000000,poulain2019_co2,Poulain et al. (2019),analytical_sampling,,0.0160545,0.9057,0.9057,mol/kgw
CO2_poulain2019_co2_032,CO2,323,19.97,total,mixed,1.5,"NaCl+CaCl2+KCl (per-ion mol/kg water: Na 1.2, Cl 1.7, K 0.1, Ca 0.2)",1.200000,1.700000,0.100000,0.200000,0.000000,0.000000,poulain2019_co2,Poulain et al. (2019),analytical_sampling,,0.0174374,0.9851,0.9851,mol/kgw
CO2_poulain2019_co2_033,CO2,373,1.03,total,mixed,1.5,"NaCl+CaCl2+KCl (per-ion mol/kg water: Na 1.2, Cl 1.7, K 0.1, Ca 0.2)",1.200000,1.700000,0.100000,0.200000,0.000000,0.000000,poulain2019_co2,Poulain et al. (2019),analytical_sampling,,0.00125229,0.0696,0.0696,mol/kgw
CO2_poulain2019_co2_034,CO2,373,2.05,total,mixed,1.5,"NaCl+CaCl2+KCl (per-ion mol/kg water: Na 1.2, Cl 1.7, K 0.1, Ca 0.2)",1.200000,1.700000,0.100000,0.200000,0.000000,0.000000,poulain2019_co2,Poulain et al. (2019),analytical_sampling,,0.00271472,0.1511,0.1511,mol/kgw
CO2_poulain2019_co2_035,CO2,373,3.02,total,mixed,1.5,"NaCl+CaCl2+KCl (per-ion mol/kg water: Na 1.2, Cl 1.7, K 0.1, Ca 0.2)",1.200000,1.700000,0.100000,0.200000,0.000000,0.000000,poulain2019_co2,Poulain et al. (2019),analytical_sampling,,0.00386907,0.2156,0.2156,mol/kgw
CO2_poulain2019_co2_036,CO2,373,4.04,total,mixed,1.5,"NaCl+CaCl2+KCl (per-ion mol/kg water: Na 1.2, Cl 1.7, K 0.1, Ca 0.2)",1.200000,1.700000,0.100000,0.200000,0.000000,0.000000,poulain2019_co2,Poulain et al. (2019),analytical_sampling,,0.0050903,0.284,0.2840,mol/kgw
CO2_poulain2019_co2_037,CO2,373,5.09,total,mixed,1.5,"NaCl+CaCl2+KCl (per-ion mol/kg water: Na 1.2, Cl 1.7, K 0.1, Ca 0.2)",1.200000,1.700000,0.100000,0.200000,0.000000,0.000000,poulain2019_co2,Poulain et al. (2019),analytical_sampling,,0.00630676,0.3523,0.3523,mol/kgw
CO2_poulain2019_co2_038,CO2,373,10.09,total,mixed,1.5,"NaCl+CaCl2+KCl (per-ion mol/kg water: Na 1.2, Cl 1.7, K 0.1, Ca 0.2)",1.200000,1.700000,0.100000,0.200000,0.000000,0.000000,poulain2019_co2,Poulain et al. (2019),analytical_sampling,,0.0107571,0.6036,0.6036,mol/kgw
CO2_poulain2019_co2_039,CO2,373,15.09,total,mixed,1.5,"NaCl+CaCl2+KCl (per-ion mol/kg water: Na 1.2, Cl 1.7, K 0.1, Ca 0.2)",1.200000,1.700000,0.100000,0.200000,0.000000,0.000000,poulain2019_co2,Poulain et al. (2019),analytical_sampling,,0.0137503,0.7739,0.7739,mol/kgw
CO2_poulain2019_co2_040,CO2,373,19.91,total,mixed,1.5,"NaCl+CaCl2+KCl (per-ion mol/kg water: Na 1.2, Cl 1.7, K 0.1, Ca 0.2)",1.200000,1.700000,0.100000,0.200000,0.000000,0.000000,poulain2019_co2,Poulain et al. (2019),analytical_sampling,,0.0153267,0.864,0.8640,mol/kgw
CO2_poulain2019_co2_041,CO2,423,1.04,total,mixed,1.5,"NaCl+CaCl2+KCl (per-ion mol/kg water: Na 1.2, Cl 1.7, K 0.1, Ca 0.2)",1.200000,1.700000,0.100000,0.200000,0.000000,0.000000,poulain2019_co2,Poulain et al. (2019),analytical_sampling,,0.00066972,0.0372,0.0372,mol/kgw
CO2_poulain2019_co2_042,CO2,423,2,total,mixed,1.5,"NaCl+CaCl2+KCl (per-ion mol/kg water: Na 1.2, Cl 1.7, K 0.1, Ca 0.2)",1.200000,1.700000,0.100000,0.200000,0.000000,0.000000,poulain2019_co2,Poulain et al. (2019),analytical_sampling,,0.00173725,0.0966,0.0966,mol/kgw
CO2_poulain2019_co2_043,CO2,423,3.01,total,mixed,1.5,"NaCl+CaCl2+KCl (per-ion mol/kg water: Na 1.2, Cl 1.7, K 0.1, Ca 0.2)",1.200000,1.700000,0.100000,0.200000,0.000000,0.000000,poulain2019_co2,Poulain et al. (2019),analytical_sampling,,0.00286521,0.1595,0.1595,mol/kgw
CO2_poulain2019_co2_044,CO2,423,4.05,total,mixed,1.5,"NaCl+CaCl2+KCl (per-ion mol/kg water: Na 1.2, Cl 1.7, K 0.1, Ca 0.2)",1.200000,1.700000,0.100000,0.200000,0.000000,0.000000,poulain2019_co2,Poulain et al. (2019),analytical_sampling,,0.00394593,0.2199,0.2199,mol/kgw
CO2_poulain2019_co2_045,CO2,423,5.12,total,mixed,1.5,"NaCl+CaCl2+KCl (per-ion mol/kg water: Na 1.2, Cl 1.7, K 0.1, Ca 0.2)",1.200000,1.700000,0.100000,0.200000,0.000000,0.000000,poulain2019_co2,Poulain et al. (2019),analytical_sampling,,0.0050261,0.2804,0.2804,mol/kgw
CO2_poulain2019_co2_046,CO2,423,10.08,total,mixed,1.5,"NaCl+CaCl2+KCl (per-ion mol/kg water: Na 1.2, Cl 1.7, K 0.1, Ca 0.2)",1.200000,1.700000,0.100000,0.200000,0.000000,0.000000,poulain2019_co2,Poulain et al. (2019),analytical_sampling,,0.00928808,0.5204,0.5204,mol/kgw
CO2_poulain2019_co2_047,CO2,423,15.02,total,mixed,1.5,"NaCl+CaCl2+KCl (per-ion mol/kg water: Na 1.2, Cl 1.7, K 0.1, Ca 0.2)",1.200000,1.700000,0.100000,0.200000,0.000000,0.000000,poulain2019_co2,Poulain et al. (2019),analytical_sampling,,0.0127206,0.7152,0.7152,mol/kgw
CO2_poulain2019_co2_048,CO2,423,19.92,total,mixed,1.5,"NaCl+CaCl2+KCl (per-ion mol/kg water: Na 1.2, Cl 1.7, K 0.1, Ca 0.2)",1.200000,1.700000,0.100000,0.200000,0.000000,0.000000,poulain2019_co2,Poulain et al. (2019),analytical_sampling,,0.0151118,0.8517,0.8517,mol/kgw
CO2_powerstegall1970_co2_001,CO2,310.15,0.101325,partial_CO2,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,powerstegall1970_co2,Power & Stegall (1970),analytical_sampling,,0.000446649,0.0248038,0.5485,"Bunsen coefficient alpha [cm3(STP)/cm3 atm], mean of 4 measurements"
CO2_pradhan2025_co2_001,CO2,291.15,1.13554,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,pradhan2025_co2,Pradhan et al. (2025),gravimetric,,0.00805942,0.451,10.76,"cc/g (cm3 gas-phase CO2 released per g of liquid), directly measured quantity per Table 7 (paper: ""solubility of CO2 was recorded in cc/g and then converted to mole fraction"")"
